Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Amazon,L6,Product,235000,"Seattle, WA ",2021-07-27,5 , 8,135000 , 100000 , N/A
Amazon,L6,Technical,231000,"New York, NY ",2021-07-26,0 , 8,158000 , 47000 , 26000
Microsoft,63,Technical,240000,"Seattle, WA ",2021-07-23,0 , 8,165000 , 50000 , 25000
Amazon,L6,Product,260000,"Seattle, WA ",2021-07-23,5 , 8,130000 , 130000 , N/A
Dell Technologies,L8,Product,156000,"Austin, TX ",2021-07-22,2 , 8,137000 , 8000 , 11000
,L6,Product,180000,"New York, NY ",2021-07-21,2 , 8,178000 , 2000 , N/A
Amazon,L6,Product,200000,"Seattle, WA ",2021-07-20,2 , 8,132000 , 55000 , 13000
Indeed,Senior,Consumer,402000,"San Francisco, CA ",2021-07-15,5 , 8,202000 , 45000 , 155000
Twitter,L6,Internal,299000,"Los Angeles, CA ",2021-07-12,0 , 8,170000 , 75000 , 54000
Adobe,L3,Growth,230000,"San Jose, CA ",2021-07-10,1 , 8,170000 , 40000 , 15000
DocuSign,L4,Product,333000,"Seattle, WA ",2021-07-10,2 , 8,157000 , 160000 , 16000
State Street,Vice President,Product,200000,"Boston, MA ",2021-07-02,8 , 8,150000 , N/A , 50000
Disney,L2,Product,147000,"Seattle, WA ",2021-07-02,8 , 8,140000 , 7000 , N/A
Facebook,L6 Product Manager,Product,460000,"San Francisco, CA ",2021-06-27,3 , 8,220000 , 200000 , 44000
Discover,7,Product,94000,"Chicago, IL ",2021-06-23,3 , 8,94000 , N/A , 2000
Amazon,L7,Technical,422000,"Seattle, WA ",2021-06-17,5 , 8,160000 , 262000 , N/A
CBRE,Program Manager,Analytic,131000,"Sunnyvale, CA ",2021-06-15,1 , 8,125000 , N/A , 6000
Adobe,L50,Technical,216000,"Austin, TX ",2021-06-14,0 , 8,150000 , 44000 , 22000
Amazon,L6,Technical,239000,"Seattle, WA ",2021-06-11,1 , 8,144000 , 45000 , 50000
American Express,B40,Product,180000,"New York, NY ",2021-06-10,4 , 8,150000 , N/A , 30000
Microsoft,64,Technical,238000,"Redmond, WA ",2021-06-09,4 , 8,170000 , 38000 , 30000
Facebook,L5 Product Manager,Consumer,400000,"Menlo Park, CA ",2021-05-31,2 , 8,200000 , 150000 , 50000
Facebook,L5 Product Manager,Product,340000,"Seattle, WA ",2021-05-24,0 , 8,200000 , 110000 , 30000
Google,L5,Product,350000,"San Francisco, CA ",2021-05-20,2 , 8,180000 , 150000 , 20000
Amazon,L6,Product,280000,"New York, NY ",2021-05-13,0 , 8,185000 , 20000 , 75000
Hulu,L4,Product,253000,"Santa Monica, CA ",2021-05-13,2 , 8,163000 , 45000 , 45000
Indeed,L3,Technical,211000,"Austin, TX ",2021-05-13,3 , 8,131000 , 60000 , 20000
VMware,Snr. Product Line Manager,Product,450000,"Palo Alto, CA ",2021-05-10,5 , 8,260000 , 140000 , 52000
Amazon,L6,User Journey,210000,"Seattle, WA ",2021-05-10,2 , 8,140000 , 60000 , 10000
Cisco,Grade 10,Technical,172000,"New York, NY ",2021-05-10,8 , 8,150000 , N/A , 23000
The Hartford,L7,Product,106000,"Chicago, IL ",2021-05-10,4 , 8,100000 , N/A , 6000
Global Payments,Product Manager II,Enterprise,143000,"New York, NY ",2021-05-08,1 , 8,130000 , N/A , 13000
Uber,L3,Growth,176000,"San Francisco, CA ",2021-05-06,3 , 8,138000 , 25000 , 14000
Athenahealth,Senior Product Manager,Product,155000,"Boston, MA ",2021-05-05,4 , 8,130000 , N/A , 25000
IBM,Band 10,Product,210000,"New York, NY ",2021-04-29,3 , 8,209000 , N/A , 1000
Facebook,L5 Product Manager,Enterprise,374000,"New York, NY ",2021-04-27,3 , 8,208000 , 135000 , 31000
